text,rating 
"I stayed here for 2 nights and found the cleanliness and service outstanding. Breakfast could improve with fresh fruits and a choice of juices etc. Located in the heart of Casa ,it's a place worth staying at.",5.0
"Oum Palace is a good hotel, located in city center around many shops, cafe, restaurants... The Hotel have just got renovated recently. Food 24h/24 and nice service from the reception. I do Recommend this Hotel if you  visit Casablanca ",5.0
"friendly,hospitality.great hotel you should experience it so you can enjoy you and your family and bring all of your friends.great food by the way. the ambient of the hotel will make you feel comfort so relaxing",5.0
nice place and  good serviice. willing to come back again. crews are very approachable.one of the best hotel i have been. better to expand in some parts of the world to experience by other nation this good service they have.,5.0
"It was unfortunate to spend the last night of a wonderful Morocco trip in this disappointing place.  The staff was friendly and helpful, but they have not been given much to work with.  Wifi was iffy, lights on timer in halls went out quickly, leaving you in the dark, one outlet did not work at all, another fell apart when I inserted a plug, safe was not bolted down at all, which seems to defeat the whole purpose when it can be easily taken away with everything.",1.0
nice staff and good service fine dine room and good accommodation . i can recommend this to everyone who would like to stay in Casablanca . be happy to come back anytime together with my friends and family,4.0
"With modern design and situated in city center this hotel could be a good option for your stay in Casablanca. Big problem is only two elevators (small ones on top of it) so if two groups come and go at the same time - and that was the case during my stay - you will wait endlessl. Not a problem if you are without luggage. But when groups come and go, usually they do have luggage. Room was of a nice size, generally it was clean but I spotted orange seed on floor and in the drawer(?). There was a safe, but locked and one should go to the reception to open it. Bathroom could be better, bidet was not fixed well to the floor and below the washing basins (two of them) you could see all the pipes - not a nice sight. Also, water pipes are positioned in such a way that entire surface…",3.0
"We arrived at our room to find the shower wall completely broken, used pillows, they changed our room.  The following room had wet bed sheeys and used a used matress and bed sheet.  Would not recommend this to anyone that values higiene.  Food is horrible and the staff was cranky to comply to our higiene needs",1.0
"I loved the hotel. The location was great, very good internet and very confortable and clean rooms the spa is small but it has every thing you need. The restaurant had very good food and good service. I truly recommend to go.",5.0
"Basic hotel, clean simple rooms. Lovely staff. Not a good breakfast, lack of variety. Poor quality food. I would rate this as a 2 star hotel. Will do for one night if no other choice. After staying here on my 1st night I hoped that the rest of the hotels in Morocco would be much better and they were.",3.0
"I checked in on 31October at 5pm, left the room and 5.30pm and returned at 7.30pm.  IN MERELY 2 HOURS and a man broke into my room with a master key card and stole my baggage.  I immediately  1) demanded a cctv footage 2) demanded the hotel to call the police!  When I first reported the incident to the receptionist and the bell boy both claimed that it is impossible for a stranger to whisk away my luggage and nobody else holds the master key card.   They also TRIED TO PIN THE BLAME ON MY ROOMMATE FOR BEING A SUSPECT! ( me and my partner went out sight seeing for 2 hours,) They also tried to blame me FOR MISPLACING MY KEY CARD!   Their arguments make no sense at all, I was holding the key the whole time, the cctv footage is proof, I even double check if the door was locked before…",1.0
"Probably best to keep looking.  Internet is intermittent, usually off.  The staff tried twice to get it going and then I just gave up.  Food in the onsite restaurant was ok.  The included breakfast was ok.  This is an alcohol free hotel.  Non-alcoholic beer and wine is available and definitely not cheap.  The hotel is in a noisy and chaotic area, close to lots of restaurants and shopping.  The water was hot and plentiful in the shower.  The bathroom could use some shelves for toiletries, I had my stuff on the floor and it got wet from the shower.  I’ve stayed in worse places, but won’t be back here again.  I will say that the staff were lovely and the place was clean. ",2.0
Front desk service excellent at both check in and departure.  Room was comfortable.  Airport shuttle service excellent.  All staff professional and polite.  Facilities clean.  I did not eat at the restaurant so cannot comment.  Price very fair and everything was exactly as described.,5.0
"Casablanca Suites & Spa. I stayed at this hotel May 30-31. They claim an airport shuttle/transfer service. This is why I made a reservation with this hotel. When I arrived at the airport, I called them for the shuttle service. The receptionist and manager said they don’t offer it, and to get a taxi. The taxi service was $40 each way. When I got to the hotel, spoke to them again about the false advertisement. They didn’t care. They are liars. Don’t use this hotel.",1.0
Excellent hotel. Very cooperative staff. especially Mr. Mehdi Outmane. Hotel is very clean. Good restaurant. Very good SPA. Over all every thing is very good. I stayed 2 days. Next time I will stay only in this hotel. I appreciated the service of staff in this hotel.,5.0
"I wrote a review of the hotel right after my stay in November, 2019. I enjoyed my stay, but failed to write in my review about the DJ in the lounge. I love music. I particularly was interested in Moroccan music. Not only did he play music I requested, but he downloaded on my phone more music. What a sweet thing to do. I really appreciate it. ",5.0
For business purpose internet is the most important thing and it the worst part of the hotel and no action has been taken after lot of complaints. At breakfast no standards are maintained . Apart from above rest is fine.,3.0
"Nice, clean and comfortable Hotel with competent and friendly staff. Good ambience with SPA & Swimming Pool. Restaurant with tasty food. Big advantage is the reliable airport shuttle services. Many thanks to the reception! Will come back!",5.0
"Wonderful experience but attention to the quality and more more freedom to the guest, especially when I am alone in the country... a relaxed atmosphere is required with freedom and attention to the swimming pool...",4.0
We stayed for few days in Casablanca and the rooms we hot were terrible with air conditioning not working and filthy toilets . The air conditioning was only on the hall and nothing in the rooms. With air so warm we had to sleep on the hall.   The breakfast was served with ants. The food was was full of ants running around.   I hope they clean up there act soon. All the best.,1.0
"I've stayed there for 2 months, I really feel like a family and the atmosphere was like a home. Location is good away from congestion and noise. Room is wide, clean and comfortable, there are classy and classical styles. Restaurant have a nice food, there are variety, intercontinental, sea & Moroccan food. Staff is smiley, supportive and professional.",5.0
"The room was acceptably clean, fairly good size and even had a little kitchenette in it.  Room definitely needs to be updated, but beds were comfortable and the breakfast was very nice.  The fellow at the front desk was very helpful with directions and restaurant recommendations.  Nice lobby and breakfast area.    No complaints!",4.0
"I spent one night in one Studio accomodation.  Very cleaned, comfortable and quiet. Good breakfast. The only negative thing to say, there is no elevator to reach the rooms. Staff is very helpful to carry your luggage,  but not recommendable in case of walking desease.  ",5.0
i have been in this hotel about 2 weeks i have been so happy there is calm The staff was extremely friendly.the hotel is clean and provides u great hospitality.The staffs were very helpful and kind so we sepend a nice 2 weeks in casablanca .casablanca amazing city in morocco i love it,5.0
"This used to be called Casablanca ApartHotel and people are still posting reviews under that name. But is is now called Suits and Spa. Overall i was really pleasantly surprised with this hotel. Staff are really good and are always beavering around making sure everything is clean. It is a really stylish boutique hotel with some great art with funky furniture. Food is nice and the DO SELL ALCOHOL which is a real bonus or hotels in the area. It has a cool little bar. Rooms are more than adequate, ones with kitchenettes are really nice. There is an outdoor pool in a courtyard area which does get sun throughout the day. Breakfast is ok, and there is nice coffee. WIFI overall was good in the rooms, it did drop out a few times but came back on quickly. There is also a full spa that…",4.0
"They cared alot about the modern design and beautiful layout across the hotel but they didn't care enough to consider the rooms as well. They said they are a 4 stars hotel but they dont have any slippers to offer to their guests. The breakfast is only full of passteries, nothing healthy or light. The food variety was horrible and can't match with a 4 stars hotel. The people in the reception are so friendly and nice",2.0
"The name change to Casablanca Suites & Spa Hotel has brought about a rejuvenation  of this Hotel. The public areas have had a face lift and are stylish and modern. The rooms are yet to receive the same treatment. The staff are helpful and friendly. Wi-fi has patchy coverage and the water pressure in my room barely adequate to use the shower. This hotel used to serve alcohol but no longer does. This is the same as other venues in the immediate area we visited. This spoilt the ability to relax and enjoy and evening meal. The surrounding area is very much residential but a good location for airport access but well out of the city. Although breakfast selection was good, there was no effort in delivering hot food. Everything was cold! Even the ‘hot’ water for tea was served in…",3.0
"My wife and I stayed with our 6 month old son for two nights before flying out to the US.   The Good: Front desk staff very good Chicken panini was delicious  Beautiful foyer  Shower was hot and strong  Baby bed was greatly appreciated!  The Bad:  Location of hotel is in a dark neighborhood  and they have very little parking.  No elevator or baggage guy at the door. Can hear noises from the street and other places in the hotel pretty easily from hotel room.  Shower drain was mostly clogged.  Not everything as advertised online (ex: bedding quality is average).  Swimming pool was so murky that couldn't see the bottom.  Both times we ordered roomservice, we did not get any utensils.  Great for singles but not a family-friendly hotel if you have kids.   Suggestions: Room 707 could…",2.0
This was a hotel in the business district area in Casablanca. It is quite far from Hassan II mosque and it seems like it's really just in the middle of a busy metropolitan suburb but they have a really good restaurant and they have the greatest staff. The room was clean and quiet. I had a pleasant sleep for both nights I was there. I had trouble with my iPad charging but they supplied me with a charger and when I left I offered to buy the charger so that I wouldn't have to look for an electronics store and they offered to buy one for me. The restaurant in the premises offered really good moroccan food. All in all I would stay again knowing I will be well taken care of.,4.0
"I did not order taxi and Uber did not come. Hotel was quite well known with the taxi drivers. They accepted EURO at a slightly higher rate than normal. But taxis often are from decades ago and I did not feel particularly safe with the driver's behavior on the road. The hotel was a 30 min ride from the airport with little traffic at night. For going back, I ordered a taxi from the hotel: clean taxi, correct driving and not more expensive than when I came.  I only reserved the standard room, but for a short business stay of 3 days, it was OK for me: clean, sufficiently spacious, correct bathroom even if outdated to European standards, well equipped with hairdryer, shaving mirror, selection of toiletries etc. Room insulation is visibly not a topic in Morocco, you could hear well…",4.0
"When i arrived at the hotel, about 15 minutes after my check in, i was sent a friend request through Facebook by receptionist. I could not believe what i saw, i was discusted by this breach of my privacy. I went back to the reception and showed a colleague   the friend request and ask him if this was his colleague. He said yes. The employee did not threat me with any respect or with any seriousness. I said i want to speak to the manager, but he absent. Then i went back to my room and i was not able to sleep. Next morning i went to the reception and i told my story again. And again i was not taken seriously. They refuse to call the manager and switcht to there own language. I find this highly offensive and rude. I must say I'm very disappointed in the custemerservice. I do not…",1.0
"This hotel felt like we found an OASIS IN THE DESERT!!! Employees so educated and professional! Beautiful and clean!!! Modern!!! 100% we recommend it!!!  We arrived in Casablanca disappointed by the city and the Airbnb I previously booked, which we literally runned away from it. Once we found this hotel online we booked it and sat in a taxi over one hour even when maps said we were 11 minutes away... Taxi driver was nasty and very unhelpful. First he dropped us at a wrong hotel.  Arriving at Casablanca Suites & Spa felt like arriving at home!!!!  Clean room, beautiful pool , good restaurant; prices a bit to high but worth it. Tried Moroccan wine for the first time and ABSOLUTELY LOVED IT!!! For 30 euro for two persons we were driven in a luxury van to the airport next day. ",5.0
"The front desk guys trat people in a very disrespectful way. No WIFI, unclean rooms, lousy breakfast, disrespectful customer service either at the front desk or restaurant. The room has nothing. not even tissues to use. Local TV channels and few channels that you don't even need.",1.0
"The hotel has got a good looking and all staff all over the hotel for all the services are very friendly and helpful. They try their best for guests to be comfortable. Rooms are clean and enough large however there some points that need to improve. The issue I founds are: - The shower head need to replaced - The bidet water pressure was low and directon of the water flow was not comfortable for washing. - Very poor or no internet signal in the room. - Lots of traffic noise from the outside  - There is a time gap between collecting the used towels and dropping the new ones so there is no towel in the room for sometimes. - The bed sheets smell like second hand shop cloths but quite clean, would be better to change the detergent that used for washing the beddings. - The lights of the rooms  could be more brighter. - There was no kettle and cups available in the room to make your own tea or coffee. - The fridge was not on upon arrival and did not get cold enough after turning it on. There was no basic drinks or snacks in the fridge. - The spoken languages are Arabic and French so their ability to help guests with english language is poor and difficult to make communication with staff. - The variaty of breakfast selection could be more. The system of preparing  fried eggs could be improved with a larger fryer rather than using a small fry pan to prevent guest quoue for it, apart from these the quality of food and management of serving guests are excellent. My room service was just including the breakfast therefore am not able to provide any information about the lounch and dinner. The price of the rooms for month June was quit acceptable compare to the other hotels. I have been in suisse Hotel for a week and it was enjoyable in total. Thank you from all at suisse hootel and hope my review would be helpful to improve your services.…",3.0
"The rooms were lovely, and the food had a good selection, except they had a chef carving giving out the meat portions that were a little small, but the rest was good. The room was nice and clean and the staff were engaging.",4.0
"This is the best place around there. Me and my family really enjoyed. Foods are fine, staffs are friendly and nice. Also view of rooms are astounding. And nightclub right next to the hotel was enjoyable too.",5.0
"Have to say I enjoyed the stay in Suisse hotel. Memorable. Good location, good room, shower hot, staff very friendly and helpful. Good view from the top floor balcony, sea view. Food was tasty and various.",5.0
Overnight on a group tour - asked specifically for a quiet room and was toldwe had been allocated this - turned out the room while large had a window directly above a busy roundabout. As is was oinly one night I used earplugs again - the volume of noise was such that I was still disturbed as was my wife who is not usually bothered. TV did not work and checking the remote I found the most decrepit pair of batteries I've ever seen. Asked reception twice to fix it - nothing happened. Annoying. One high opint was a special effort made by one of the chefs to cook a fish dish for us - which was very good. Food generally OK with reaonable variety of fresh things.,3.0
"Hotel looks unassuming from the outside, but is smart on the inside with marble floors and a large atrium where the food is served. The rooms are of a very decent size, clean with lovely bedding, and ours had a Seaview from the balcony. The food is buffet style, and of fair quality. The pool is very small, as is quite typical for city hotels. It takes about 15 minutes by taxi to get to the centre of Casablanca, but the area the hotel is in, is nice in it's own right, with a decent beach, and a nice promenade that is just undergoing major restoration.",4.0
"The hotel Suisse in Casablanca looks very unassuming from the front. Inside is a grand hall with marble floors, a huge atrium where the restaurant is and lovely, large rooms.  There was a sea view from our room and a small garden.  We were here as part of a tour, stayed for one night and then moved on.  Rooms were large and clean, the beds were a good softness/ hardness.  There is a spa (which we didn't visit) and a small garden past the bar. Of note, there is a resident peacock in the garden.  Good Wi-Fi signal throughout the hotel. As with any Moroccan city hotel there was some traffic noise.  Dinner and breakfast were buffet style and frequently replenished. Personally while the food was tasty and plentiful, I found that at dinner some of the hot plates were cool due to the numbers of guests eating and the heaters being left open. …",5.0
"Food is regular not something extra special but the dining room has a nice ambience. Comfortable rooms, there are markets nearby and close to beach. Nice balcony and view. I will definitely recommend it.",3.0
"Searching for hotels for a family member to stay at, my fiancé and I went to the suisse hotel to ask for a reservation for a single room for the month of February and they told us there would be rooms available, as we were booking in advance. So we asked to have a look and found the room with a view that we preferred. They told us there was no problem for the reservation and the manager gave us a price per night (700MAD) and offered us an even better room at the top floor. We left the hotel saying that we would come the following day or call them to confirm the reservation. The next day we went back to see the room at the 6th floor and to double check everything, (the price and the dates) and the woman at the reception told us there was no problem with booking the room a month in advance, but when we were about to pay and leave, she called the manager and decided to tell us that the hotel would be fully booked in the month of February. So they practically played us and after 2 days telling us there would be plenty of room and tipping the baggage handler for the kind gesture of showing us the rooms, they just decided to not give us a room because they thought we would beg for a room and offer more money. To up sell a room there are rules to follow, lying is not one of them, even more if the potencial guest is booking one month in advance.…",2.0
"The hotel is situated close to the sea promenade some distance from the city center. The staff is very helpful, the rooms are good, and the buffet dinner is tasty though a little chaotic if there are a lot of guests as it is curcular eith no markings on where the queue starts. Breakfast was rather disappointing with no cereals, no scrambled eggs, only white bread a lot of cakes  ",4.0
"O.K. compared to international hotels, particularly the far east, this was just about 4*, but was by far the best on our trip. Good location, and we had a wrap-around balcony with views of the sea in two directions. The style is 1990's ""Hyatt"" with the dining room in the courtyard in the middle of the hotel. The restaurant, food and service were excellent. Room good ad location excellent.",4.0
"We booked a room for one night - double bedroom. We got twin beds, broken fridge, hairdryer and money vault. We complained and the staff was helpful and nice to switch our room to much better one (with all working things) Otherwise, location is great, views are amazing. Breakfast was good. Pool was great!",3.0
"Good location, near the beach, not fare from Morocco mall, Anpha place and lot of restaurants around as well, the hotel clean and quiet, quality prices, friendly people around, if you are looking for a hotel for stopover wil be the best choice,",4.0
"Great location for the hotel, minutes away from great restaurants on the corniche.there were many options  for breakfast( with good coffee!), Large and comfortable beds and overall clean rooms. We had a view with both the ocean and the mosque.they also have a courtyard with a noisy picock which added a nice wake up call:)",5.0
"We stayed here for one night on a tour of Morocco and we loved it. We had the most amazing sea views as we were at the front of the hotel on the 4th floor and overlooked the pool. The meals were a bit crazy or I would have rated the place higher. It was a bit of a bun fight as the all inclusive food was on a circular server in the middle of the dining room and although they kept bringing out food, there wasn’t enough of some stuff (especially meat and fish) at any one time. The room was clean, everything worked and we had a great nights sleep Breakfast was organised better than the evening meal, but I would have liked freshly fried eggs rather than rubbery scrambled egg. Good choice of fruits and croissants, cakes etc. Would stay here again if I could get a sea view room and on…",4.0
"We stayed overnight as part of a tour group travelling around Morocco. The hotel was very pleasant and welcoming. The rooms were clean and spacious with a nice little balcony. The food is was good and there was plenty of choice. Being there overnight only we weren’t really able to explore much of the area but we did take an evening stroll and found some shops and a beach, which looked very busy. I’d stay at this hotel again if I ever revisit Casablanca. ",4.0
"We stayed here for one night as part of a week long tour of Moroccan imperial cities. We were allocated an upper floor sea view room, with great views out to sea and over to the lighthouse and Hassan UK mosque. The main road below is busy and noisy, and more than the sliding balcony door could shut out. The room was well furnished, comfortable and clean. Food was served buffet style in the central atrium, it was varied and at the right temperature, although a circular buffet table with no obvious start point was chaotic as numbers increased. NB there's no WiFi in the rooms, but the connection in the lobby area was reliable enough.",4.0
Almost gave 4 stars but lunch food and breakfast needs improving.  Pancakes were thick like rubber.    Dinner was nice although the tasty fish was rather bony.  Wifi is not good.  Good room but the toilet flush handle needs repairing.,3.0
Stayed one night.  Nice view to sea.  Good sized rooms with balcony.  Nice hotel.  Stayed too short to say much about the hotel.  Breakfast buffet large and good.  Refrigerator in room.  Staff friendly.  Short to many sights.  Remember to give tips.  But it is annoying.,4.0
"the room is very nice and clean, the staff very kind, the breakfast service is very good and abundant, with various typical specialties,the value for money is excellent, we hope to return soon.  absolutely recommended!",5.0
"I got this hotel in exchange for some miles I had. The hotel is in the industrial area of Casablanca, so our first impression was very bad (of the area). The staff is great, the hotel is very good. AC and TV. No fridge though. Breakfast is good enough for the price and after visiting downtown Casablanca at night, we decided this area is much friendlier because there are a lot of shops open till late, neighbors on the streets and we found the most excellent restaurant hidden on the street behind it, called ""La Bonne Adresse"" (11 Rue de la Participacion - Tel 0522 241 759 - Mr. Naimi Hajjaj). It doesn't appear on Google but do go there. The owner is 78 years old and he makes amazing food.",4.0
"Room: cockroach in the bathroom  Breakfast: dirty dishes, burnt food, dirty seating area - we lost our appetites  Hotel: they charge too much for the room itself, but adding the taxes, it´s definitely way too expensive for what you´ll be getting. somebody is trying to make it nice, by hanging some paintings on the walls, but i prefer clean than dirty and artsy  Staff: unfriendly  Location: outside of the center, 15-ish minutes to the mosque by car",2.0
"We stayed for a couple of days on our way elsewhere, and it was decent. It is definitely a very basic hotel - breakfast is not included, and they don't even have shampoo in the bathroom, but it is decently clean and the staff is kind and helpful. Great for a short stay, but if you are staying for a while and want to enjoy I would recommend spending a bit more for something more luxurious!",3.0
I’m staying in manzil hotel and this is not the first time it’s amazing hotel and so closed to Dubai mall and I would like to say thank you to main the coffee man he so smiley and all the the staff in courtyard and special thanks to Moustafa and Ahmed from reception.,5.0
"We’ve stayed one night at the arrival of our trip to morocco   Seriously don’t bother booking this hotel, You couldn’t stand the smell of the bed and the mattresses,   And it’s not clean at all The lights close to the bed is the home of several insects and the Air conditioning doesn’t work correctly it seems that it only flows the air.  I didn’t know about the neighborhood but when we arrive until the midnight the little children keep continuing the firework with a very harsh sounds.   ",1.0
This hotel where you can stay for a reasonable price. Close to the city center. The location is not very safe. Cost/quality is OK. The internet connection is not very good. Rooms are good and have TV. The cleanliness of the rooms is not bad. Bathroom also is ok. I had a a flight. So I stayed one night. For a one night stay is OK.,3.0
"I'm glad we found this hidden gem close to the city of Casablanca. Shops and the markets on the street, quiet place to stay and refresh between adventures. Very tidy, exceptional room service, 24/7 reception and competitive price. Definitely recommend it!",5.0
"Dodgy neighbor hood, unsecure hotel, expensive, dirty, breakfast does not taste good, the hotel is far away from the towncentre it is really a waste of time. Avoid it simple as that.  If you do go there anyway, tell the clerk to provide the breakfast room with food beforehand if you do not want to wait 1h for the guy to cook it. ""You can still eat leftovers from the day before if you are up to"".",1.0
"The desk employees were awful. On check-out I was over charged and they refused to give us the finished price. The employee was a teenager, who hardly even knew how to use the credit card machine.   The other employee (who was a bit fatter and black) we had problems with, came to our arguing taxi driver, who was asking for triple the amount that was shown on the meter, and demanded we paid the taxi driver what he wanted. (Ended up calling police and paid the amount on meter screen)  The hotel is very far from anything and you will need to take taxis to get back and forth. It would have been better just to pay a bit extra for one closer to the center and with nicer rooms and staff.",2.0
"Decent enough for a stop over in cosmopolitan and lively Casa. Good shower, clean comfy beds, feels secure. You'll need taxis to get around from here, so make sure they use their metres so you don't get ripped off. The little red 'petit taxis' are good to nip around in and inexpensive. ",3.0
"The rooms are clean, though a bit dark.  It is close (about 2km) away from the Train Station (walkable in the daytime), but fairly dark streets at night.  The front staff gave us a good recommendation for a nearby local restaurant (best pastelle's!) but were not entirely helpful when we were needing a taxi to get across town the next day.  The breakfast was okay.  Had some cut up veggies, porridge (like cream of wheat), breads, cereals, boiled or rubbery scrambled eggs, coffee/tea, and jams.  A bit overpriced for what they offered.  I'd had rather gone to the supermarket a few blocks away and got myself some yogurt and muesli (but we were in a rush).",3.0
"I was pleasantly surprised by this hotel considering the price per night. It is a few km from the centre of Casablanca, ideal for me to miss the traffic to Mohammedia. The rooms are nice and large and the wifi is a good speed. I did not try the breakfast so can't comment. ",4.0
"I always say I would give low rating to a hotel only if the staff is rude, but this property managed my booking really bad. After one night spent there I received a no show e-mail from Booking.com. I went to the reception and they said it was a mistake. Then, the second day, the card of the room was not working and the room hadn't been cleaned. Besides, the staff had changed, so the new guy there had no idea how many nights would I stay.   The breakfast is very poor, with old cut vegetables - you could clearly see that they were cut hours before they were served. The bathroom has no shelves, no spaces where you can put your things, so it all ends up on the floor or on the small, small space near the sink. The sheets were grey, but I want to believe they were cleaned. So…",2.0
"If you have a very low budget, enjoy the cold and mould then this is the place for you! The staff are friendly but in terms or area... it's extremely run down and fly infested. There's one pizza shop nearby which is okay but I wouldn't recommend it to anyone. The breakfast was cold, hard and also fly infested. ",4.0
"We stayed here on our last day in Morocco and it was enough good for us. It is far from the city center, but you can catch a taxi for a little amount of money. It is a well-equipped hotel and the bathroom was great! (which is not too common in Morocco) The location is not too friendly, you should arrive here by taxi, not on foot, just to be sure. For it's price this is a great choice in Casablanca, I can recommend it!",4.0
"Its ok but its quite a long walk to the city centre. Dodgy place to stay, but if you want to be in a cheap hotel outside the city centre then its ok. Rooms were clean and had TV (not many channnels but fair enough two or three in English). Bathroom also ok and clean.",3.0
"Located near the Hassan II Mosque. It's a beautiful hotel, in a modern style. Really nice rooms with comfortable beds. Some of them have balcony. Free Wi-Fi. Room service available. Front desk people are kind. Highly recommended.",5.0
"The room was cozy, nicely decorated, tv, free wifi ... only air conditioning was not working. Helpful staff, nice facilities, great patio - it was possible to bring food from outside ... close to the tram to the center. And near the train station.",5.0
"By the time I arrived the staff had already arranged for me to park my moto securely under the hotel next to the staff change rooms - a request I made at the time of booking. Very tight down there, only big enough for bicycles and motos.   That done I moved into my room (501), which was spacious, clean, had a comfortable bed and also a balcony. The bathroom and shower was very good, although the drains smelt - quite common in Morocco.   I walked to the nearby pizza restaurant / take away for dinner because it was close. My pizza was only average. Other dining options are available within walking distance too and I'd try that next time.   The staff spoke English well enough and were courteous and helpful to me. Breakfast was mediocre but quite OK for 4€.   Overall I'd rate Manzil…",4.0
"Old style rooms, not enough electrical sockets. Suitcases are delivered to room by bellboy. Having no change at all i offered 1 dirham i found as tip, he got angry and said he doesn't bother only for dollars. But later he was nice polite and cooperative. Bath very high and cumbersome quite dangerous entry and exit, shower splatters all over the place and THERE'S NO HANDLE TO GRIP FOR STABILITY! We had supper as a group, not so tasty and definitely not morrocan. One of our couple friends complained the room was dirty, another that the towels were wet. In 2022 in a country trying to encourage tourism, i would expect better.",3.0
"On entering the tiny room we were hit by the overpowering stench of ""old and stuffy"". Opening the windows did nothing. There were clumps if hair on the carpet and a needle 😡The remote control for the tv didn't work, there were toiletries for one person not two. It took 3 hours to get more and no one came to fix the remote.  The concierge hung up on when I asked for help even though I spoke in French😡I went to reception to complain and was told the hotel was full.  The evening meal was sparse, unappetising and extremely annoying that we were asked to pay extra for water.  This hotel definitely needs to be overlooked by tourists and in NO way deserves one star let alone 5!!  Don't stay stay here is my advice .",1.0
"Travelled to Casablanca for 15 days, we were told we were getting a special rate as group booking but the rate is double that of Booking.com.  The pool is out of order, the bar is not available and foreign currency exchange  is not available. They have a lovely board showing the exchange rates but can’t offer exchange.  The last 2 days we were unable to get back in our room, key cards blocked.  Absolutely rubbish.",1.0
We arrived late here but were made very welcome.  The rooms were clean and well equipped.  The food provided was very good and there was plenty of choice at breakfast.  Staff were very friendly and efficient.  Hotel to be recommended.  ,4.0
"I stayed three nights in the hotel. Two nights for a work-related trip andi extended my stay for one additional night in order to visit the city before flying back.  I must say i don't understand the negative comments, as my experience was really positive - entrance is big and clear - meeting facilities and meeting rooms were really up to standards (and i use approx. once a month hotel conferences facilities) - my room was spotless, super super clan, and th daily cleaning was super efficient.  - staff was kind and helpful... grabbing taxis for me everytime I needed and making sure i would not get overcharged.  They also gave me excellent advices for shopping etc...  On the minus side: it lacks a bit of charm, but it is mostly a business hotel for me, or for people who are not looking forward to staying in an old Ryad (and the hotel never ever pretended to be one)....  I am not convinced by the restaurant of the hotel ... there are better options in Casablanca, but it does the trick. The pool was announcd as closed when i visited.   So, yes, i would recommend the hotel... be it only for the cleaness, the excellent wifi and the kindness of the staff…",4.0
"Typical business hotel close to train station, port and main attractions. Large rooms but air con and outside traffic quite noisy. Water cooker. Toilet working badly. Breakfast and dinner just average. Service okay, prices high.",3.0
"This hotel purports to be five star but this is a long way from the facts. Apart from the flashy entrance and reception area, the rooms are very tired. I am a tour leader and had a group of ten. Some rooms for two people had no towels and it was difficult to get this rectified without some effort. Rooms for two people had only one cup or drinking glass, plumbing was in a bad state - some baths had no plug, some plugs could not be removed from the bath!! Some gifts did not work. ! Managers seem to be everywhere and there are more suited staff than people actually doing the job. These ‘supervisors’ obviously have never done the jobs they are supervising. The dining room was poorly set up, bowls were hard to find yet supervisors were standing right next to the bowls when they run out. I took 26 minutes for us to get 8 drinks and there was no one else at the bar being served. We also stayed at the Farah Rabat and found exactly the same problems. I asked for five star accommodation and my operator booked these hotels. I will not stay there again and advise my operator to book elsewhere. This maya sound like first world problems but when you ask for and pay for five star, we expect something better than this. Simple riads we used in other towns were far better, with much better service.…",1.0
"The hotel has very nice staff, it would need a bit of maintenance, breakfast is good and in the VIP room at 16th floor you have food all the day long.The gym is not like in the pictures. No trade Mills",4.0
Initial impression is a beautiful hotel and we enjoyed the welcome tea.  However the fridge didn't work. Essential if you are travelling with a coeliac. The hotel attempted to fix it and were only successful by moving and replacing it with a new one in a different plug. We discovered half the electric plugs didn't work. Dining was a nightmare. The dining manager was rude and abused us for querying whether a dish was gf. He seemed to enjoy shouting at other guests and the poor staff who worked with him.You could hear him shouting and abusing the kitchen staff from the dining room. Not relaxing for dinner. Drink prices were expensive for both alcoholic and non alcoholic.  The safe could easily be carried away. This could be a wonderful hotel with more maintenance care in rooms and a welcoming dining manager.…,2.0
We come to casablanka to visit maroko and we are very disapointed to be in a trip and gate a cotact white the duty manager in the hotel her name is laila and shes the most descusthing in the woreld!!! We sand awer clhote to wash them and the take us a100€ for 4 wnderwer and 3 shirt! Its a tiff!!! I dont recoment to go to this hotel!!!,1.0
"This hotel was like visiting faulty towers.  When I arrived, they didn’t have my reservation. When they found it was not correctly entered in their system. In the end I was offered a room with a view......  They didn’t turn over my room on the first day, no apologies.....   On the 3rd day, the room cleaner sent my dirty clothes bag to the laundry without permission. (No apology offered and they charged me)  The hotel itself was convenient for my visit and the room was ok.   The breakfast room was not big enough for the number of customers and tables were not being cleared fast enough....   On checkout at 4am, the receptionist over charged my credit card but I didn’t notice at the time. When I tried to resolve by email and phone the following week - I was ignored!!!   So I can…",1.0
Great service and the Staff were amazing and eager to service. The food was amazing traditional to moroccan style. My only disappointment was that my room had carpet and it smelled had I stayed more then one night I would of asked to change rooms.,3.0
"Arrived for one night stay on tour.  The lobby was generally nice, but after entering one of the tiniest elevators I've seen, it went downhill.  Not clean, non-smoking room smoky, ventilation very poor, windows filthy.  Good breakfast, though!",2.0
"They don't want take me back my money. They don't answer at  10 e-mail They are thieves.  Avoid it !! At the check-in he did not give me the receipt-  At the check-out, after 30 minutes, they did not have solve the problem.  We had to go. Now we are not able to receive our money back...AVOID IT",1.0
